frequency,recency,monetary,clusters
1,180,121.7,2
1,32,118.74,2
1,191,76.66,0
1,437,111.67,1
1,185,173.27,2
1,45,174.86,2
1,455,37.62,0
1,286,21.77,0
1,51,143.64,2
1,28,22.29,2
1,279,75.08,0
1,460,147.25,0
1,62,103.26,2
1,287,36.35,1
1,88,73.44,2
1,471,86.73,0
1,457,239.45,0
1,67,37.31,2
1,340,351.96,0
1,327,25.75,0
1,133,100.12,2
1,446,130.47,1
1,243,93.01,1
1,467,81.17,0
1,309,171.74,1
1,402,42.92,0
1,381,119.38,0
1,131,138.74,2
1,75,118.7,2
1,21,131.38,2
1,89,98.97,2
1,563,57.64,1
1,354,37.59,0
1,247,55.05,1
1,185,20.75,2
1,552,148.97,0
1,18,36.04,2
1,176,190.96,2
1,276,35.69,0
1,187,58.92,0
1,78,88.32,2
1,485,601.09,0
1,445,154.19,1
1,59,24.73,2
1,259,75.16,0
1,361,36.09,1
1,130,77.97,2
1,465,356.12,0
1,557,50.8,1
1,141,136.6,2
1,389,233.81,0
1,180,44.23,0
1,39,264.04,2
1,546,119.76,0
1,119,140.09,2
1,40,101.25,2
1,230,63.27,1
1,313,428.07,1
1,11,103.69,2
1,141,46.11,2
1,197,143.83,0
1,299,110.02,0
1,202,21.77,0
1,367,126.03,1
1,302,39.69,1
1,153,171.0,2
1,321,157.32,0
1,341,32.38,0
1,45,300.06,2
1,387,86.64,1
1,433,113.71,1
1,166,85.62,2
1,358,150.15,0
1,198,256.22,0
1,394,49.0,0
1,14,81.95,2
1,167,66.13,2
1,585,29.2,1
1,419,65.74,0
1,245,82.5,1
1,285,25.77,0
1,185,1246.9,0
1,385,84.23,0
1,183,83.93,2
1,165,47.03,1
1,285,780.98,0
1,273,266.5,0
1,112,108.59,2
1,507,761.37,1
1,477,23.17,0
1,219,67.5,1
1,511,50.74,1
1,48,155.28,2
1,268,178.27,0
1,267,182.29,0
1,354,83.41,0
1,342,41.66,0
1,162,390.37,2
1,336,89.75,0
1,488,303.17,0
1,297,54.33,0
1,162,22.6,2
1,109,63.88,2
1,329,77.57,0
1,87,147.78,2
1,516,110.26,1
1,219,189.37,1
1,25,18.78,2
1,399,195.91,0
1,75,280.84,2
1,97,202.15,2
1,166,157.45,2
1,209,66.14,0
1,284,207.27,0
1,381,111.89,0
1,62,252.53,2
1,47,93.11,2
1,177,61.13,2
1,406,52.09,0
1,336,142.96,0
1,41,385.88,2
1,65,126.36,2
1,224,57.62,1
1,238,124.52,1
1,198,1817.54,0
1,395,79.15,0
1,95,189.0,2
1,19,64.44,2
1,168,149.78,0
1,182,118.27,2
1,102,128.22,1
1,432,364.78000000000003,1
1,110,81.82,2
1,239,71.84,1
1,514,307.14,1
1,75,157.53,2
1,274,209.21,0
1,123,315.25,2
1,164,130.89,2
1,341,147.34,0
1,312,45.34,1
1,700,173.4,1
1,501,208.26,1
1,589,38.42,1
1,141,43.69,2
1,128,125.97,2
1,40,433.83,2
1,321,68.59,0
1,48,69.16,2
1,571,39.42,1
1,697,212.32,1
1,91,113.96,2
1,98,214.94,2
1,79,42.51,2
1,237,65.6,1
1,148,58.34,2
1,255,203.57,1
1,459,355.32000000000005,0
1,544,30.86,0
1,163,225.15,2
1,70,93.56,2
1,302,134.05,1
1,257,183.04,0
1,273,62.15,0
1,292,188.66,1
1,221,74.35,1
1,324,68.12,0
1,50,80.44,2
1,28,232.07,2
1,215,77.13,1
1,318,31.75,0
1,139,79.29,2
1,145,38.47,2
1,219,170.71,1
1,559,69.17,0
1,37,113.33,2
1,46,132.6,2
1,245,134.49,1
1,222,91.96,1
1,82,84.28,2
1,32,235.06,2
1,47,203.4,2
1,160,138.32,0
1,433,234.34,1
1,182,88.39,2
1,280,103.55,0
1,323,335.89,0
1,335,53.0,0
1,258,261.42,0
1,281,54.09,0
1,474,186.57,0
1,260,197.69,0
1,71,118.0,2
1,319,406.23,0
1,474,81.11,0
1,190,117.04,0
1,533,55.86,0
1,179,156.51,2
1,146,43.13,2
1,220,97.71,1
1,22,67.36,2
1,293,175.5,1
1,395,77.57,0
1,292,32.09,0
1,374,138.62,1
1,80,42.51,2
1,372,51.63,1
1,341,96.7,0
1,21,255.36,2
1,377,208.88,1
1,235,106.87,1
1,178,99.43,2
1,181,171.0,2
1,181,28.88,2
1,133,90.99,2
1,282,107.78,0
1,353,246.36,0
1,217,167.52,0
1,226,183.43,1
1,426,1644.57,1
1,456,532.55,0
1,401,56.0,0
1,327,198.96,0
1,220,160.56,1
1,296,32.07,0
1,434,33.85,1
1,244,27.62,0
1,193,478.37,0
1,442,195.93,1
1,151,102.49,2
1,200,722.76,0
1,135,76.31,2
1,408,66.69,0
1,358,55.1,0
1,24,520.02,2
1,387,119.48,1
1,287,67.68,1
1,305,1227.98,1
1,95,46.13,2
1,43,205.5,2
1,513,60.11,1
1,81,186.41,2
1,284,72.75,0
1,396,374.03,0
1,82,627.58,2
1,299,19.75,0
1,113,308.95,2
1,279,49.64,0
1,78,84.84,2
1,188,54.769999999999996,0
1,133,343.9,2
1,71,264.31,2
1,204,65.09,0
1,244,74.07,0
1,22,139.02,2
1,315,106.38,0
1,24,72.58,2
1,157,192.74,1
1,385,65.05,0
1,537,205.99,0
1,185,215.14,2
1,32,77.37,2
1,186,26.27,2
1,478,60.01,0
1,566,27.76,1
1,521,34.51,1
1,111,59.78,2
1,555,131.51,1
1,277,105.01,0
1,23,139.22,2
1,485,165.56,0
1,543,55.64,0
1,70,85.81,2
1,383,80.1,0
1,273,43.13,0
1,29,91.23,2
1,235,518.02,1
1,431,50.0,1
1,115,29.73,2
1,189,140.3,0
1,547,34.51,0
1,195,85.82,2
1,173,66.81,2
1,151,45.22,2
1,340,193.82999999999998,0
1,337,52.59,0
1,426,85.92,1
1,242,165.71,1
1,182,38.39,2
1,183,82.9,2
1,58,100.41,2
1,482,87.03,0
1,217,46.0,0
1,148,25.04,2
1,286,82.42,0
1,348,162.75,0
1,47,193.84,2
1,54,54.33,1
1,221,137.58,1
1,514,90.22,1
1,341,173.84,0
1,284,431.15,0
1,109,21.04,2
1,267,137.08,0
1,58,87.11,2
1,237,139.09,1
1,265,111.93,0
1,118,339.74,2
1,393,62.5,0
1,180,139.98,2
1,205,123.47,2
1,375,76.76,1
1,32,113.33,2
1,85,323.39,2
1,269,57.72,1
1,548,30.95,0
1,353,187.41,0
1,581,110.85,1
1,282,46.0,0
1,203,22.84,0
1,288,114.44,1
1,342,55.1,0
1,278,159.21,0
1,135,34.22,2
1,578,34.86,1
1,330,76.02,0
1,258,137.99,0
1,469,42.68,0
1,314,40.11,0
1,125,75.01,2
1,131,70.84,2
1,125,93.82,2
1,313,65.71,1
1,323,99.7,0
1,466,235.28,0
1,551,84.56,0
1,256,546.65,0
1,188,45.31,0
1,514,24.42,1
1,215,449.43,1
1,258,161.18,0
1,180,56.87,0
1,566,641.18,1
1,284,62.41,0
1,279,115.45,0
1,60,200.76,2
1,470,40.09,0
1,275,143.93,0
1,160,153.72,0
1,134,52.22,2
1,264,400.1,0
1,33,345.38,2
1,492,100.31,0
1,77,184.39,2
1,194,27.3,2
1,584,149.99,1
1,480,58.09,0
1,151,59.43,2
1,154,24.38,2
1,213,286.12,1
1,24,63.01,2
1,535,188.85,0
1,284,174.61,0
1,239,208.08,1
1,394,787.6,0
1,117,126.68,2
1,290,1351.03,1
1,368,284.49,1
1,223,69.73,1
1,231,615.01,1
1,339,196.81,0
1,48,176.56,2
1,68,32.58,2
1,118,89.25,2
1,120,69.9,2
1,267,289.11,0
1,52,178.21,2
1,155,40.77,2
1,81,48.3,2
1,33,35.42,2
1,56,141.19,1
1,536,62.63,0
1,110,32.72,2
1,278,158.21,0
1,314,188.94,0
1,181,190.22,2
1,163,111.84,2
1,476,354.01,0
1,117,50.72,2
1,96,54.32,2
1,421,312.91,0
1,158,22.86,1
1,131,48.22,2
1,41,123.35,2
1,271,72.43,0
1,544,34.64,0
1,124,40.22,2
1,12,95.78,1
1,534,193.39,0
1,126,151.37,2
1,48,91.79,2
1,41,169.95,2
1,417,50.09,0
1,210,93.01,1
1,284,105.71,0
1,132,68.13,2
1,303,40.75,1
1,353,367.22,0
1,232,276.21,0
1,269,35.0,1
1,535,59.11,0
1,271,225.71,0
1,250,81.21,0
1,474,109.42,0
1,63,29.73,2
1,138,52.73,2
1,359,68.3,1
1,101,64.21,1
1,175,173.59,2
1,524,64.42,1
1,99,412.76,1
1,16,51.16,2
1,20,66.44,2
1,282,144.65,0
1,364,43.1,1
1,172,201.37,0
1,464,58.69,0
1,239,136.37,1
1,335,99.73,0
1,114,238.24,2
1,20,193.84,2
1,582,57.9,1
1,540,68.45,0
1,463,27.09,0
1,206,146.56,2
1,269,116.94,1
1,351,42.4,0
1,580,141.29,1
1,187,86.15,2
1,207,67.63,0
1,250,92.57,0
1,285,62.01,0
1,455,317.85,0
1,156,170.75,1
1,128,192.76,2
1,404,72.45,0
1,75,47.29,2
1,409,73.83,0
1,525,73.58,1
1,96,94.5,2
1,78,133.4,2
1,347,35.09,0
1,180,138.82,2
1,264,31.2,0
1,89,33.19,2
1,132,259.82,2
1,99,32.16,1
1,45,72.56,2
1,139,138.74,2
1,284,120.9,0
1,320,43.09,0
1,325,32.01,0
1,470,846.12,0
1,183,312.49,2
1,128,85.41,2
1,409,86.15,0
1,125,128.85,2
1,29,48.87,2
1,103,98.03,1
1,140,263.29,2
1,409,61.72,0
1,382,131.03,0
1,423,59.1,1
1,231,116.26,0
1,207,172.22,2
1,29,118.8,2
1,292,100.96,1
1,170,88.9,0
1,374,142.1,1
1,284,215.14,0
1,80,45.28,2
1,134,25.03,2
1,133,666.45,2
1,19,246.42,2
1,356,163.92,0
1,280,293.36,0
1,277,218.87,0
1,122,53.22,2
1,323,143.02,0
1,175,118.4,2
1,145,126.47,2
1,239,31.78,1
1,93,31.13,2
1,351,60.0,0
1,277,116.0,0
1,400,108.86,0
1,309,138.74,1
1,271,37.72,0
1,376,216.15,1
1,79,43.27,2
1,36,82.56,2
1,365,228.72,1
1,92,33.54,2
1,289,103.15,1
1,166,76.94,2
1,20,119.37,2
1,182,521.37,2
1,366,108.37,1
1,126,81.02,2
1,284,52.09,0
1,285,39.6,0
1,39,208.11,2
1,97,154.87,2
1,92,137.27,2
1,326,77.57000000000001,0
1,192,222.56,2
1,537,68.0,0
1,188,71.15,0
1,73,87.66,2
1,415,122.27,0
1,454,65.0,0
1,404,54.0,0
1,62,165.84,2
1,15,76.74,2
1,204,106.77,0
1,112,52.22,2
1,365,1341.45,1
1,208,90.88,0
1,587,34.86,1
1,466,99.7,0
1,216,135.49,1
1,111,430.79,2
1,530,148.03,0
1,225,16.78,1
1,87,48.13,2
1,119,111.93,2
1,172,156.82,0
1,182,22.1,2
1,436,126.92,1
1,193,108.88,0
1,296,41.11,0
1,414,65.09,0
1,380,79.24,0
1,155,91.82,2
1,259,87.64,0
1,553,30.96,0
1,190,175.41000000000003,0
1,284,187.34,0
1,46,1027.51,2
1,328,91.97,0
1,238,193.47,1
1,378,68.89,0
1,285,167.82,0
1,162,81.18,2
1,387,186.97,1
1,343,34.09,0
1,209,30.0,0
1,292,96.29,1
1,112,209.37,2
1,119,50.23,2
1,180,189.07,2
1,353,77.66,0
1,279,159.02,0
1,266,184.75,0
1,41,187.28,2
1,32,125.77,2
1,63,99.45,2
1,491,34.51,0
1,224,183.73,1
1,505,162.28,1
1,42,79.23,2
1,391,399.81,0
1,28,224.45,2
1,260,85.15,0
1,253,88.08,1
1,294,157.35,1
1,453,148.06,0
1,306,86.96,1
1,274,68.72,0
1,229,177.49,1
1,351,264.48,0
1,394,73.34,0
1,122,139.29,2
1,52,177.99,2
1,354,190.37,0
1,31,278.0,2
1,299,88.62,0
1,390,358.82,0
1,437,117.94,1
1,154,50.72,2
1,69,234.61,2
1,26,56.6,2
1,35,57.6,2
1,425,50.09,1
1,202,36.69,0
1,184,123.61,2
1,476,332.95,0
1,166,89.93,2
1,251,242.1,1
1,45,83.79,2
1,53,43.17,1
1,74,178.02,2
1,203,167.82,0
1,476,145.65,0
1,17,78.7,2
1,88,165.1,2
1,332,46.69,1
1,61,129.53,2
1,101,250.89,1
1,187,52.1,0
1,285,135.49,0
1,378,601.55,0
1,273,123.05,0
1,284,280.12,0
1,88,138.56,2
1,33,224.1,2
1,564,73.52,1
1,84,191.18,2
1,105,70.95,2
1,120,99.9,2
1,448,594.78,0
1,506,91.16,1
1,156,46.85,1
1,238,84.23,1
1,284,197.64,0
1,133,52.38,2
1,274,151.6,0
1,105,139.25,2
1,81,56.86,2
1,535,336.9,0
1,304,65.71,1
1,222,106.86,1
1,157,171.12,1
1,433,58.69,1
1,192,768.59,0
1,213,95.3,1
1,87,236.48,2
1,152,240.58,2
1,186,25.09,2
1,85,274.63,2
1,52,158.98,2
1,222,189.43,1
1,235,99.8,1
1,295,119.39,1
1,353,55.1,0
1,291,46.78,1
1,407,133.46,0
1,562,30.95,1
1,145,400.02,2
1,186,209.2,2
1,185,44.1,2
1,226,244.23,1
1,178,88.45,2
1,321,284.49,0
1,411,78.56,0
1,313,73.16,1
1,55,64.91,1
1,426,90.81,1
1,462,131.16,0
1,500,97.2,0
1,139,79.68,2
1,516,47.92,1
1,343,287.38,0
1,288,92.3,1
1,115,97.46,2
1,196,71.14,0
1,458,148.15,0
1,229,106.87,0
1,278,146.58,0
1,188,23.68,0
1,444,180.6,1
1,328,106.16,0
1,29,49.45,2
1,123,32.39,2
1,284,151.25,0
1,191,119.25,0
1,177,114.49,2
1,43,72.98,2
1,237,92.73,1
1,538,29.51,0
1,167,48.22,2
1,460,52.28,0
1,113,73.27,2
1,165,62.23,1
1,113,144.61,2
1,397,39.24,0
1,361,64.82,1
1,114,89.36,2
1,523,48.74,1
1,143,596.4,2
1,357,77.89,0
1,168,87.95,0
1,259,49.72,0
1,412,44.35,0
1,447,90.88,0
1,371,215.15,1
1,698,156.22,1
1,471,83.93,0
1,168,381.86,0
1,107,46.31,1
1,451,135.22,0
1,174,76.34,1
1,284,66.67,0
1,362,31.75,1
1,417,40.85,0
1,238,105.08,1
1,158,49.39,1
1,476,107.78,0
1,426,368.6,1
1,465,513.9,0
1,498,219.98,0
1,127,156.48,2
1,154,48.46,2
1,62,51.29,2
1,126,88.81,2
1,150,114.27,2
1,281,436.69,0
1,70,553.72,2
1,171,186.88,2
1,266,86.15,0
1,193,118.17,0
1,391,100.23,0
1,140,59.44,2
1,200,123.1,0
1,78,742.65,2
1,285,113.8,0
1,527,29.02,0
1,252,43.09,1
1,139,318.13,2
1,226,39.85,1
1,186,226.87,2
1,434,32.09,1
1,335,53.0,0
1,176,67.86,2
1,544,127.41,0
1,196,181.78,0
1,48,212.74,2
1,90,484.85,2
1,250,101.73,0
1,212,29.85,1
1,363,182.79,1
1,282,113.62,0
1,494,292.47,0
1,266,71.82,0
1,190,354.08,0
1,92,44.72,2
1,385,81.72,0
1,21,70.98,2
1,88,51.39,2
1,535,80.56,0
1,181,66.81,2
1,498,208.07,0
1,288,137.28,1
1,311,77.57000000000001,1
1,423,265.49,1
1,386,83.23,0
1,425,116.94,1
1,107,69.37,1
1,52,785.2,2
1,272,67.68,0
1,152,184.03,2
1,68,105.6,2
1,26,65.43,2
1,181,177.03,2
1,32,78.42,2
1,441,53.85,1
1,29,101.17,2
1,570,27.86,1
1,15,147.59,2
1,242,54.0,1
1,77,82.14,2
1,87,32.99,2
1,400,69.85,0
1,72,534.1,2
1,167,229.2,2
1,126,329.09000000000003,2
1,67,58.28,2
1,212,53.05,1
1,169,857.97,2
1,118,1056.33,2
1,156,113.05,1
1,123,199.27,2
1,19,180.37,2
1,211,539.0,1
1,578,55.87,1
1,70,81.34,2
1,517,130.85,1
1,462,158.62,0
1,186,122.47,2
1,282,148.06,0
1,281,117.1,0
1,119,99.9,2
1,45,59.87,2
1,9,172.14,1
1,458,35.0,0
1,276,104.21,0
1,188,71.53,0
1,186,168.2,2
1,539,100.91,0
1,219,204.97,1
1,28,147.29,2
1,209,63.1,0
1,290,41.78,1
1,158,32.69,1
1,694,80.94,1
1,503,101.14,1
1,200,35.0,0
1,110,259.81,2
1,38,72.38,2
1,410,35.88,0
1,162,45.32,2
1,524,689.63,1
1,22,116.76,2
1,161,269.12,2
1,152,111.85,2
1,410,83.2,0
1,420,308.82,0
1,513,142.27,1
1,18,561.78,2
1,412,56.01,0
1,558,141.66,0
1,191,166.35,0
1,122,110.0,2
1,484,102.83,0
1,237,84.84,1
1,301,39.16,0
1,81,313.86,2
1,594,107.27,1
1,213,171.44,1
1,192,110.77,2
1,391,100.23,0
1,21,64.56,2
1,538,114.36,0
1,305,235.31,1
1,357,61.05,0
1,55,90.83,1
1,568,71.71,1
1,151,405.03,2
1,370,286.04,1
1,186,79.05,2
1,489,492.46,0
1,486,64.37,0
1,132,244.5,2
1,317,61.84,0
1,348,56.01,0
1,79,63.02,2
1,19,42.4,2
1,120,205.29,2
1,86,226.28,2
1,73,118.25999999999999,2
1,32,131.46,2
1,95,58.34,2
1,89,369.61,2
1,93,201.15,2
1,507,51.71,1
1,112,93.0,2
1,449,75.65,0
1,199,117.93,0
1,273,125.85,0
1,468,81.89,0
1,304,158.52,1
1,289,116.36,1
1,203,138.24,0
1,432,76.17,1
1,438,168.2,1
1,214,116.85,1
1,251,253.93,1
1,12,157.3,1
1,222,60.68,1
1,116,314.53,2
1,25,37.73,2
1,270,109.77,0
1,202,31.1,0
1,203,21.77,0
1,43,39.23,2
1,177,37.23,1
1,281,62.41,0
1,447,116.84,0
1,194,116.26,2
1,124,127.32,2
1,118,83.7,2
1,169,58.34,0
1,240,432.36,1
1,233,123.47,1
1,297,42.27,0
1,474,58.27,0
1,177,63.82,2
1,93,321.51,2
1,169,143.67,0
1,122,118.11,2
1,170,35.82,0
1,325,43.1,0
1,277,101.34,0
1,398,119.48,0
1,117,135.72,2
1,47,231.73,2
1,146,923.4,2
1,393,55.1,0
1,48,89.82,2
1,539,114.77,0
1,462,40.28,0
1,63,142.55,2
1,357,111.6,0
1,468,158.46,0
1,171,69.77,2
1,50,114.91,2
1,550,664.15,0
1,49,71.37,2
1,552,43.72,0
1,361,34.09,1
1,485,201.43,0
1,285,27.09,0
1,285,188.58,0
1,453,198.57,0
1,186,190.01,2
1,186,135.49,2
1,439,187.38,1
1,280,54.09,0
1,53,158.74,1
1,547,59.42,0
1,186,130.45,2
1,293,57.84,1
1,255,102.35,1
1,23,134.65,2
1,156,28.13,1
1,191,86.15,0
1,200,139.98,0
1,334,41.58,0
1,154,54.38,2
1,39,37.46,2
1,75,152.7,2
1,299,157.35,0
1,192,313.4,2
1,458,446.82,0
1,392,57.24,0
1,130,97.19,2
1,199,86.71,0
1,375,103.37,1
1,445,107.78,1
1,217,73.15,0
1,530,189.88,0
1,169,41.96,0
1,168,66.81,0
1,12,236.86,1
1,134,44.32,2
1,167,87.1,2
1,242,40.27,1
1,478,995.1800000000001,0
1,32,36.36,2
1,322,61.79,0
1,95,127.84,2
1,132,35.38,2
1,276,328.16,0
1,244,74.97,0
1,397,102.37,0
1,158,767.69,1
1,185,51.1,2
1,230,21.1,1
1,192,44.0,2
1,45,191.46,2
1,528,93.72,0
1,44,97.59,2
1,134,90.55,2
1,72,190.33,2
1,440,75.4,1
1,180,43.94,0
1,22,142.43,2
1,73,72.56,2
1,111,250.89,2
1,208,295.71,0
1,213,137.28,1
1,186,368.11,2
1,39,52.93,2
1,78,244.22,2
1,370,198.56,1
1,240,166.29,1
1,168,55.36,0
1,201,45.0,0
1,311,64.0,1
1,30,596.64,2
1,363,30.02,1
1,42,69.44,2
1,85,237.61,2
1,85,240.47,2
1,256,413.3,0
1,498,121.04,0
1,420,27.6,0
1,377,128.24,1
1,44,177.82999999999998,2
1,21,68.44,2
1,577,124.35,1
1,271,100.82,0
1,552,36.95,0
1,232,129.66,0
1,218,69.61,1
1,180,60.43,0
1,80,129.86,2
1,341,58.41,0
1,414,57.68,0
1,164,117.57,2
1,124,595.49,2
1,452,114.44,0
1,195,246.37,0
1,448,292.45,0
1,494,41.42,0
1,444,61.8,1
1,155,310.01,2
1,335,33.0,0
1,201,121.78,0
1,471,30.1,0
1,139,44.13,2
1,285,1071.1,0
1,159,55.04,1
1,12,113.95,1
1,22,320.26000000000005,2
1,118,116.66,2
1,331,37.0,0
1,47,129.19,2
1,187,71.75,2
1,60,58.28,2
1,176,64.5,2
1,127,636.46,2
1,150,32.29,2
1,316,162.24,0
1,169,113.14,0
1,492,91.07,0
1,356,224.8,0
1,416,153.33,0
1,93,162.66,2
1,415,61.75,0
1,99,108.51,1
1,14,84.14,2
1,274,225.71,0
1,53,1759.26,2
1,356,29.34,0
1,363,60.63,1
1,166,58.16,2
1,485,148.22,0
1,78,42.62,2
1,700,267.49,1
1,378,54.94,0
1,64,49.3,2
1,185,116.94,2
1,92,1322.69,2
1,461,127.6,0
1,524,70.02,1
1,293,141.52,1
1,45,138.64,2
1,463,74.05,0
1,540,149.49,0
1,49,23.19,2
1,359,119.94,1
1,112,135.8,2
1,542,121.85,0
1,87,172.86,2
1,197,153.47,0
1,53,1372.1,2
1,107,373.15,1
1,528,267.79,0
1,133,131.76,2
1,103,137.38,1
1,352,107.53,0
1,304,133.86,1
1,123,180.16,2
1,322,55.24,0
1,216,181.91,1
1,125,47.43,2
1,15,233.55,2
1,96,112.5,2
1,514,309.12,1
1,73,73.49,2
1,476,58.27,0
1,257,168.2,0
1,120,218.21,2
1,74,123.4,2
1,184,85.78999999999999,2
1,584,53.5,1
1,56,35.82,1
1,321,147.52,0
1,496,202.62,0
1,397,64.09,0
1,323,74.05,0
1,264,76.19,0
1,64,621.29,2
1,232,37.77,0
1,80,146.0,2
1,63,168.95,2
1,286,155.45,0
1,194,146.18,2
1,31,70.9,2
1,15,122.75,2
1,207,108.0,2
1,449,23.77,0
1,49,101.59,2
1,188,85.6,0
1,232,142.54,0
1,56,193.81,1
1,98,283.0,2
1,116,231.38,2
1,426,186.4,1
1,208,738.57,1
1,217,274.02,0
1,23,31.13,2
1,52,40.26,2
1,214,126.57,1
1,400,222.97,0
1,166,68.22,2
1,194,42.38,2
1,32,86.06,2
1,364,34.28,1
1,40,37.13,2
1,330,40.69,0
1,240,64.01,1
1,146,242.22,2
1,69,123.68,2
1,568,149.49,1
1,370,71.37,1
1,425,85.6,1
1,272,84.1,0
1,395,99.41,0
1,199,241.69,0
1,107,266.86,1
1,209,472.63,1
1,398,32.69,0
1,244,204.34,0
1,183,163.69,2
1,408,247.83,0
1,226,178.0,1
1,28,82.96,2
1,368,98.72,1
1,173,173.88,2
1,383,158.46,0
1,274,149.73,0
1,390,135.59,0
1,151,40.85,2
1,184,76.51,2
1,195,234.34,0
1,379,136.6,0
1,85,42.96,2
1,225,163.77,1
1,14,134.41,2
1,545,70.23,0
1,292,43.1,0
1,530,126.37,0
1,93,218.63,2
1,550,49.42,0
1,581,80.77,1
1,230,102.64,1
1,378,121.1,0
1,209,108.0,0
1,299,56.6,0
1,398,54.8,0
1,113,63.23,2
1,425,81.72,1
1,120,93.44,2
1,172,578.79,2
1,359,60.01,1
1,140,91.44,2
1,29,97.88,2
1,699,299.84,1
1,495,33.51,0
1,132,133.76,2
1,422,47.13,1
1,139,37.13,2
1,586,47.71,1
1,488,35.79,0
1,365,166.58,1
1,253,81.97,1
1,382,33.1,0
1,58,315.75,2
1,239,27.68,1
1,24,226.14,2
1,154,83.33,2
1,567,32.86,1
1,43,455.71,2
1,48,29.78,2
1,263,913.7,0
1,91,113.21,2
1,573,1347.96,1
1,146,70.73,2
1,368,60.69,1
1,405,116.83,0
1,261,49.63,0
1,265,31.77,0
1,341,125.51,0
1,44,70.59,2
1,333,386.88,0
1,219,206.03,1
1,98,40.13,2
1,325,84.15,0
1,114,219.38,2
1,282,175.78,0
1,170,99.55,0
1,407,112.84,0
1,34,89.08,2
1,138,202.81,2
1,411,129.64,0
1,75,118.7,2
1,537,115.43,0
1,411,105.28,0
1,131,209.79,2
1,238,143.65,1
1,252,97.17,1
1,108,70.06,1
1,188,46.0,0
1,452,42.68,0
1,529,637.01,0
1,414,199.51,0
1,245,90.05,1
1,173,38.69,2
1,286,124.52,0
1,183,198.49,2
1,20,211.47,2
1,240,158.3,1
1,85,52.13,2
1,209,177.49,0
1,490,262.13,0
1,389,141.64,0
1,253,321.58,1
1,320,122.11,0
1,287,73.06,1
1,277,93.13,0
1,371,55.11,1
1,85,29.31,2
1,96,451.88,2
1,425,216.83,1
1,167,163.44,2
1,535,45.86,0
1,425,182.76,1
1,547,91.16,0
1,66,17.38,2
1,36,275.52,2
1,145,25.67,2
1,323,150.29,0
1,373,95.67,1
1,184,1680.25,0
1,87,57.06,2
1,391,255.42,0
1,139,76.29,2
1,306,27.68,1
1,17,188.89,2
1,238,661.26,1
1,157,52.53,1
1,566,143.48,1
1,284,71.05,0
1,299,23.6,0
1,139,87.32,2
1,126,47.43,2
1,119,71.57,2
1,120,110.36,2
1,283,72.76,0
1,283,42.33,0
1,77,35.23,2
1,414,79.47,0
1,274,206.92,0
1,141,76.38,2
1,49,30.78,2
1,178,54.92,2
1,208,55.1,0
1,289,88.08,1
1,434,85.16,1
1,153,91.5,2
1,228,65.87,1
1,278,81.21,0
1,166,76.19,2
1,64,65.39,2
1,152,241.89000000000001,2
1,573,180.38,1
1,285,55.11,0
1,66,111.14,2
1,397,155.82,0
1,176,43.22,2
1,521,191.54,1
1,280,202.0,0
1,116,359.91,2
1,265,91.16,0
1,412,102.03,0
1,216,106.87,1
1,164,73.5,2
1,333,73.13,0
1,405,130.16,0
1,45,151.7,2
1,45,96.65,2
1,235,64.18,1
1,366,156.64,1
1,127,123.64,2
1,250,217.16,0
1,175,108.79,2
1,403,76.76,0
1,109,47.29,2
1,95,36.96,2
1,432,28.76,1
1,81,122.5,2
1,400,56.78,0
1,528,28.95,0
1,71,37.41,2
1,372,61.7,1
1,227,104.76,1
1,77,104.84,2
1,239,63.27,1
1,232,102.64,0
1,338,148.71,0
1,163,142.9,2
1,452,167.33,0
1,422,148.15,1
1,128,78.81,2
1,289,31.91,1
1,186,219.28,2
1,434,73.43,1
1,206,51.14,2
1,200,19.33,0
1,172,101.64,0
1,282,182.29,0
1,242,59.34,1
1,538,159.13,0
1,268,125.42,0
1,115,200.08,2
1,320,126.02000000000001,0
1,408,87.64,0
1,74,68.43,2
1,201,139.5,0
1,183,139.32,2
1,82,178.4,2
1,74,71.43,2
1,529,256.0,0
1,280,51.59,0
1,120,113.13,2
1,398,49.59,0
1,204,72.67,0
1,163,77.88,2
1,134,165.08,2
1,408,188.79,0
1,179,69.28,2
1,239,42.29,1
1,294,41.0,1
1,62,41.03,2
1,313,77.66,1
1,287,44.0,1
1,152,101.26,2
1,210,253.09,1
1,16,110.11,2
1,278,46.05,0
1,233,102.28,1
1,265,57.53,0
1,16,136.63,2
1,282,57.68,0
1,274,96.71,0
1,195,148.7,0
1,177,58.22,2
1,129,123.27,2
1,29,45.23,2
1,98,58.16,2
1,68,707.16,2
1,471,130.25,0
1,322,82.82,0
1,580,18.22,1
1,27,36.36,2
1,90,128.66,2
1,295,68.7,1
1,115,73.77,2
1,25,45.21,2
1,277,124.01,0
1,47,119.52,2
1,441,37.77,1
1,37,90.29,2
1,425,94.12,1
1,256,88.28,0
1,189,65.01,0
1,173,233.98,2
1,181,447.0,2
1,16,24.79,2
1,396,206.69,0
1,296,118.26,0
1,279,31.38,0
1,292,106.77,1
1,267,74.56,0
1,29,56.07,2
1,309,69.88,1
1,425,223.14,1
1,281,345.91,0
1,379,138.24,0
1,240,38.5,1
1,107,155.94,1
1,19,91.23,2
1,342,36.01,0
1,359,77.57,1
1,160,334.68,0
1,413,80.1,0
1,393,73.34,0
1,527,61.64,0
1,235,727.17,1
